product_name,category,num_reviews,rating,product_created,price_unit,,,,,
Incredibles - Chocolate Bar - Affogato 500mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 41, 'label': 'each', 'onSale': False, 'originalPrice': 41}
Incredibles - Chocolate Bar - Boulder Bar 100mg,chocolates,0,0,10/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 12, 'label': 'each', 'onSale': False, 'originalPrice': 12}
Incredibles - Chocolate Bar - Cookies N Cream 1:1 THC/CBD 200mg,chocolates,0,0,10/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 28, 'label': 'each', 'onSale': False, 'originalPrice': 28}
Incredibles - Chocolate Bar - Key Lime Pie 500mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 41, 'label': 'each', 'onSale': False, 'originalPrice': 41}
Incredibles - Chocolate Bar - Mile High Mint 300mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Incredibles - Chocolate Bar - Mile Higher Mint 500mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 41, 'label': 'each', 'onSale': False, 'originalPrice': 41}
Incredibles - Chocolate Bar - Orange 1000mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 55, 'label': 'each', 'onSale': False, 'originalPrice': 55}
Incredibles - Chocolate Bar - Orange 500mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 41, 'label': 'each', 'onSale': False, 'originalPrice': 41}
Incredibles - Chocolate Bar - Peanut Budda 1000mg,chocolates,0,0,10/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 55, 'label': 'each', 'onSale': False, 'originalPrice': 55}
Incredibles - Chocolate Bar - Peanut Budda 200mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 17.5, 'label': 'each', 'onSale': False, 'originalPrice': 17.5}
Incredibles - Chocolate Bar - S'mores Bar 300mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Incredibles - Chocolate Bar -Boulder Bar 500mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 41, 'label': 'each', 'onSale': False, 'originalPrice': 41}
Incredibles - Chocolate Bar- Mile Highest Mint 1000mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 55, 'label': 'each', 'onSale': False, 'originalPrice': 55}
Incredibles - Gummies - Hybrid - Fruit Chews 300mg,gummies,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Incredibles - Gummies - Indica - Strawberry Lemonade 1000mg,gummies,0,0,10/5/2020,{'unit': 'unit', 'quantity': '1', 'price': 55, 'label': 'each', 'onSale': False, 'originalPrice': 55}
Incredibles - Gummies - Indica Fruit Chews 300mg,edibles,0,0,2/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Incredibles - Gummies - Sativa - Strawberry Lemonade 1000mg,gummies,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 55, 'label': 'each', 'onSale': False, 'originalPrice': 55}
Incredibles - Gummies - Sativa Fruit Chews 300mg,edibles,0,0,2/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Incredibles - Gummies -Sativa Fruit Tarts 500mg,gummies,0,0,10/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 33, 'label': 'each', 'onSale': False, 'originalPrice': 33}
Incredibles - Indica Cherry & Tangerine Gummies 1000mg,gummies,0,0,1/15/2021,{'unit': 'unit', 'quantity': '1', 'price': 55, 'label': 'each', 'onSale': False, 'originalPrice': 55}
Incredibles - Sour Gummies - Sativa 300mg,gummies,0,0,11/3/2020,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Incredibles - Sour Gummies Hybrid - 300mg,gummies,0,0,10/5/2020,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Incredibles - Sour Gummies Indica - 300mg,edibles,0,0,2/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Incredibles -Chocolate Bar - Vanilla Affogato 200mg,chocolates,0,0,10/5/2020,{'unit': 'unit', 'quantity': '1', 'price': 17.5, 'label': 'each', 'onSale': False, 'originalPrice': 17.5}
Keef - Mocktail - Fruit Punch 200mg,drinks,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Keef Cola - Cherry Bomb 100mg,drinks,0,0,10/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 15, 'label': 'each', 'onSale': False, 'originalPrice': 15}
Keef Cola - Purple Passion 100mg,drinks,0,0,10/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 15, 'label': 'each', 'onSale': False, 'originalPrice': 15}
Keef Cola - Root Beer 100mg,drinks,0,0,10/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 15, 'label': 'each', 'onSale': False, 'originalPrice': 15}
Mary's Medicinal - Tincture - CBN:CBD 1:1,tincture,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 70, 'label': 'each', 'onSale': False, 'originalPrice': 70}
Mountain High Suckers - Butterscotch Toffee,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Carmel Apple,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Honey Dew Melon,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Lemon Ginger,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Lemon/Lime,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Lime,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Lime and Chili Flakes,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Mango,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Margarita,edibles,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Mojito,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Orange,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Pina Colada,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Pineapple,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Pineapple Coconut,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Raspberry,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Sour Grape,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Strawberry Banana,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Tangerine,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Watermelon,candy,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Northern Standard - Chocolate Bar - Campfire S'mores 1000mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 48, 'label': 'each', 'onSale': False, 'originalPrice': 48}
Northern Standard - Chocolate Bar - Downhill Dark 1000mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 48, 'label': 'each', 'onSale': False, 'originalPrice': 48}
Northern Standard - Chocolate Bar - Telluride Tiramisu 1000mg,chocolates,0,0,1/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 48, 'label': 'each', 'onSale': False, 'originalPrice': 48}
Startos - CBD 1:1 Tablets,capsules,0,0,11/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
Stratos - CBD Tincture - 10:1 CBD:THC 1000mg,tincture,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 70, 'label': 'each', 'onSale': False, 'originalPrice': 70}
Stratos - Renew Tincture 2:1 CBD:THC,tincture,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 78, 'label': 'each', 'onSale': False, 'originalPrice': 78}
Stratos - Tablets - CBD 15:1 THC,capsules,0,0,11/2/2020,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
Stratos - Tablets - CBD 1:1 THC,capsules,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
Stratos - Tablets - Energy 300mg,edibles,0,0,6/13/2017,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
Stratos - Tablets - Energy 500 mg,capsules,0,0,6/13/2017,{'unit': 'unit', 'quantity': '1', 'price': 49, 'label': 'each', 'onSale': False, 'originalPrice': 49}
Stratos - Tablets - Relax 300mg,capsules,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
Stratos - Tablets - Relax 500mg,capsules,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 49, 'label': 'each', 'onSale': False, 'originalPrice': 49}
Stratos - Tablets - Sleep 300 mg,capsules,0,0,6/13/2017,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
Stratos - Tablets - Sleep 500 mg,capsules,0,0,6/13/2017,{'unit': 'unit', 'quantity': '1', 'price': 49, 'label': 'each', 'onSale': False, 'originalPrice': 49}
Sweet Grass Kitchen - Brownie 100mg,brownies,0,0,1/15/2021,{'unit': 'unit', 'quantity': '1', 'price': 11, 'label': 'each', 'onSale': False, 'originalPrice': 11}
Sweet Mary Jane - Chocolate Bar - Almond Delight 400mg,chocolates,0,0,10/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 29, 'label': 'each', 'onSale': False, 'originalPrice': 29}
Sweet Mary Jane - Chocolate Bar - Peanut Butter Crunch 400mg,baked-goods,0,0,10/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Sweet Mary Jane - Merciful Chocolate Brownie - Indica 150mg,brownies,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 15, 'label': 'each', 'onSale': False, 'originalPrice': 15}
Sweet Mary Jane - Pop Star Carmel Corn - Sativa 150mg,snacks,0,0,1/4/2021,{'unit': 'unit', 'quantity': '1', 'price': 15, 'label': 'each', 'onSale': False, 'originalPrice': 15}
The LAB - CBD/THC: 100/1 Tincture,tincture,0,0,11/4/2020,{'unit': 'unit', 'quantity': '1', 'price': 84, 'label': 'each', 'onSale': False, 'originalPrice': 84}
Cheeba Chews - Trifecta,edibles,0,0,3/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 40, 'label': 'each', 'onSale': False, 'originalPrice': 40}
Craft - Dablets Max Relief 1000mg,edibles,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 35, 'label': 'each', 'onSale': False, 'originalPrice': 35}
Incredibles - Peanut Budda - 1000mg,edibles,0,0,3/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 55, 'label': 'each', 'onSale': False, 'originalPrice': 55}
Mile High Suckers - Strawberry Suckers,candy,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Mountain High Suckers - Lemon Suckers,candy,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.5, 'label': 'each', 'onSale': False, 'originalPrice': 7.5}
Oil Cartridge by Craft - OG Kush (500mg),cartridge,1,5,1/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 21, 'label': '1/2 g', 'onSale': False, 'originalPrice': 21}
Oil Cartridge by Craft - Super Lemon Haze (500mg),cartridge,1,5,1/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 21, 'label': '1/2 g', 'onSale': False, 'originalPrice': 21}
Oil Cart by Craft - Grand Daddy Purps (500mg),cartridge,3,3.666666667,2/5/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 21, 'label': '1/2 g', 'onSale': False, 'originalPrice': 21}
Elite Disposable - Grapevine,vape-pens,2,3,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 32, 'label': 'each', 'onSale': False, 'originalPrice': 32}
Elite Disposable - OG,vape-pens,2,3,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 32, 'label': 'each', 'onSale': False, 'originalPrice': 32}
Elite Disposable - Orange Cream,vape-pens,2,3,1/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 32, 'label': 'each', 'onSale': False, 'originalPrice': 32}
Oil Cartridge by Craft - Super Lemon Haze (1000mg),cartridge,2,3,1/13/2021,{'unit': 'gram', 'quantity': '1', 'price': 32, 'label': '1 g', 'onSale': False, 'originalPrice': 32}
Oil Cartridge by Craft - Banana Kush (500mg),cartridge,1,1,3/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 21, 'label': 'each', 'onSale': False, 'originalPrice': 21}
Cherry Diesel 500mg Black Tip Cartridge,cartridge,0,0,2/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 30, 'label': 'each', 'onSale': False, 'originalPrice': 30}
Elite Disposable - Golden Goat,vape-pens,0,0,3/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 32, 'label': 'each', 'onSale': False, 'originalPrice': 32}
Oil Cartridge by Craft - Durban Poison (1000mg),cartridge,0,0,1/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 32, 'label': '1/2 g', 'onSale': False, 'originalPrice': 32}
Oil Cartridge by Craft - Durban Poison (500mg),cartridge,0,0,1/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 21, 'label': '1/2 g', 'onSale': False, 'originalPrice': 21}
Oil Cartridge by Craft - Sour Diesel (500mg),cartridge,0,0,1/13/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 21, 'label': '1/2 g', 'onSale': False, 'originalPrice': 21}
Panacea Cartridge by Craft - Sweet Sweet (500mg),cartridge,0,0,1/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 23, 'label': '1/2 g', 'onSale': False, 'originalPrice': 23}
Sesh Cart by Craft - Grand Daddy Purps (500mg),cartridge,0,0,1/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 23, 'label': '1/2 g', 'onSale': False, 'originalPrice': 23}
Sesh Cartridge by Craft - Banana Kush (500mg),cartridge,0,0,1/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 23, 'label': '1/2 g', 'onSale': False, 'originalPrice': 23}
Sesh Cartridge by Craft - Durban Poison (500mg),cartridge,0,0,2/10/2021,{'unit': 'unit', 'quantity': '1', 'price': 23, 'label': 'each', 'onSale': False, 'originalPrice': 23}
Sesh Cartridge by Craft - HP-13 (500mg),cartridge,0,0,2/10/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 23, 'label': '1/2 g', 'onSale': False, 'originalPrice': 23}
Sesh Cartridge by Craft - OG Kush (500mg),cartridge,0,0,2/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 23, 'label': 'each', 'onSale': False, 'originalPrice': 23}
Sesh Cartridge by Craft - Super Lemon Haze (500mg),cartridge,0,0,2/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 23, 'label': 'each', 'onSale': False, 'originalPrice': 23}
HRMNY - Flash Cartridge - Grape 500mg,cartridge,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 33, 'label': 'each', 'onSale': False, 'originalPrice': 33}
Batch - Hybrid Cart 500mg,cartridge,0,0,10/3/2020,{'unit': 'unit', 'quantity': '1', 'price': 28, 'label': 'each', 'onSale': False, 'originalPrice': 28}
Batch - Hybrid Cart. - 1000mg,cartridge,0,0,3/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 43, 'label': 'each', 'onSale': False, 'originalPrice': 43}
Batch - Sativa Cart. - 1000mg,cartridge,0,0,3/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 43, 'label': 'each', 'onSale': False, 'originalPrice': 43}
Craft - Sesh Cartridge - Blueberry Bubble 500mg,cartridge,0,0,2/10/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 23, 'label': '1/2 g', 'onSale': False, 'originalPrice': 23}
Craft Concentrates - 500mg Oil Cart. - Blueberry Bubble,cartridge,0,0,1/13/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 21, 'label': '1/2 g', 'onSale': False, 'originalPrice': 21}
Craft Concentrates - Panacea Cart .- Silver Kush 500mg,cartridge,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 23, 'label': 'each', 'onSale': False, 'originalPrice': 23}
Craft Concentrates - Panacea Cart. - Lee Roy TK 500mg,cartridge,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 23, 'label': 'each', 'onSale': False, 'originalPrice': 23}
Craft Concentrates - Sesh Cart. - Blueberry Bubble 500mg,cartridge,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 23, 'label': 'each', 'onSale': False, 'originalPrice': 23}
Craft Concentrates - Sesh Cart. - Sour Diesel 500mg,cartridge,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 23, 'label': 'each', 'onSale': False, 'originalPrice': 23}
HRMNY - Blueberry - Flash Disposables Cartridge - 500mg,disposable,0,0,2/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 39, 'label': 'each', 'onSale': False, 'originalPrice': 39}
HRMNY - Flash Cartridge - Watermelon 500mg,cartridge,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 31, 'label': 'each', 'onSale': False, 'originalPrice': 31}
HRMNY - FlashCartridge - Pomegranate 500mg,cartridge,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 31, 'label': 'each', 'onSale': False, 'originalPrice': 31}
Natty Rems - Live Resin Cart. - OG 500mg,cartridge,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 30, 'label': 'each', 'onSale': False, 'originalPrice': 30}
Pyramid - Gold Cartridge - Purple Sunset - 500mg,cartridge,0,0,2/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 33, 'label': 'each', 'onSale': False, 'originalPrice': 33}
Craft - Oil Cart. - Green Skunk - 500mg,cartridge,0,0,3/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 21, 'label': 'each', 'onSale': False, 'originalPrice': 21}
Craft - Oil Cart. - Tangerine Haze - 1000mg,cartridge,0,0,3/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 32, 'label': 'each', 'onSale': False, 'originalPrice': 32}
Craft - Panacea Cart. - Chem 4 500mg,cartridge,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 24, 'label': 'each', 'onSale': False, 'originalPrice': 24}
Craft - Sesh Cart. - OG Kush - 500mg,cartridge,0,0,3/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 23, 'label': 'each', 'onSale': False, 'originalPrice': 23}
Harmony - Grape - Flash 500mg Cartridge,cartridge,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
Natty Rems - Black Tip Live Resin Cart 500mg - Dolato,cartridge,0,0,3/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
Pyramid - Prism - East Coast Sour Diesel 500mg,cartridge,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 45, 'label': 'each', 'onSale': False, 'originalPrice': 45}
Pyramid - Prism - Orange Cream 500mg,cartridge,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 45, 'label': 'each', 'onSale': False, 'originalPrice': 45}
The Clear - Classic - 2:1 Grapevine - 500mg,cartridge,0,0,3/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
The Clear - Classic - 2:1 OG 500mg,cartridge,0,0,3/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
The Clear - Elite - Golden Goat - 500mg,cartridge,0,0,3/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 34, 'label': 'each', 'onSale': False, 'originalPrice': 34}
The Clear - Elite - Grapevine - 500mg,cartridge,0,0,3/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 34, 'label': 'each', 'onSale': False, 'originalPrice': 34}
The Clear - Elite - OG 1g,cartridge,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 51, 'label': 'each', 'onSale': False, 'originalPrice': 51}
The Clear - Orange Cream 350 mg Disposable,disposable,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 32, 'label': 'each', 'onSale': False, 'originalPrice': 32}
"PURE 1:1 Syringe - Distillate, 1g",syringe,2,4,2/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 38, 'label': 'each', 'onSale': False, 'originalPrice': 38}
Apothecary Extracts - Green Boss Shatter,shatter,0,0,10/2/2020,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Concentrate Supply Co. - Distillate Syringe - Durban Haze 1g,syringe,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 32, 'label': 'each', 'onSale': False, 'originalPrice': 32}
W.S. - Dabble - Live Resin - Pineapple Express,live-resin,0,0,3/16/2021,{'unit': 'gram', 'quantity': '1', 'price': 30, 'label': '1 g', 'onSale': False, 'originalPrice': 30}
Clear Creek Extracts - Shatter - Casey Frost,shatter,0,0,11/1/2020,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Concentrate Supply Co. - Distillate Syringe - CBD:THC 1:1 1g,syringe,0,0,10/3/2020,{'unit': 'unit', 'quantity': '1', 'price': 38, 'label': 'each', 'onSale': False, 'originalPrice': 38}
CR - Jones Powerful God Shatter,shatter,0,0,2/10/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Craft Concentrates - Sesh Syringe - HP-13 1g,syringe,0,0,1/13/2021,{'unit': 'gram', 'quantity': '1', 'price': 25, 'label': '1 g', 'onSale': False, 'originalPrice': 25}
Dabble - Shatter - Bubble Head OG,shatter,0,0,3/30/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Dabble - Wax - Tru Head OG,concentrates,0,0,3/2/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Denver Dab Co. - Sugar Wax - Cherries Hazy Fuel,concentrates,0,0,1/13/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Excellent Extracts - Green Gold PHO Shatter,shatter,0,0,2/10/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Excellent Extracts - PHO Wax - Cough Jones,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Excellent Extracts - PHO Wax - God Of Mint,concentrates,0,0,3/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Excellent Extracts - PHO Wax - God of Mint,concentrates,0,0,3/2/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Excellent Extracts - PHO Wax - Poison Cookies,concentrates,0,0,3/31/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Harmony - Cured Shatter - Powerful Golden Crack,concentrates,0,0,3/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
Harmony - Cured Wax - Sunny Member,concentrates,0,0,3/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 14.5, 'label': '1 g', 'onSale': False, 'originalPrice': 14.5}
The Lab - CBD ISO,concentrates,0,0,12/21/2020,{'unit': 'unit', 'quantity': '1', 'price': 55, 'label': 'each', 'onSale': False, 'originalPrice': 55}
The Lab - CBD Isolate 1g,concentrates,0,0,3/25/2021,{'unit': 'gram', 'quantity': '1', 'price': 55, 'label': '1 g', 'onSale': False, 'originalPrice': 55}
W.S. - Dabble - Shatter - Blueberry,shatter,0,0,3/16/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Dabble - Shatter - Daze of Thunder,shatter,0,0,3/16/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Dabble - Shatter - Garanimals,shatter,0,0,3/16/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
W.S. - Dabble Live Resin - Kandy Apple,live-resin,0,0,3/16/2021,{'unit': 'gram', 'quantity': '1', 'price': 30, 'label': '1 g', 'onSale': False, 'originalPrice': 30}
W.S. - Glow Extracts - BHO Wax - Mac Dawg,concentrates,0,0,3/16/2021,{'unit': 'gram', 'quantity': '1', 'price': 17.5, 'label': '1 g', 'onSale': False, 'originalPrice': 17.5}
